
Sony VAIO Pro SVP13215PXB Ultrabook Laptop PC - Intel Core i7 (4th Gen) 4500U 1.8 GHz Processor - 8 GB RAM - 256 GB Solid State Drive - 13.3-inch Multi-Touch Display - Windows 8 Pro 64-bit,https://www.newegg.com/Product/Product.aspx?Item=9SIAADF50A0854&cm_re=sony_laptops-_-9SIAADF50A0854-_-Product,,,,images10.newegg.com/ProductImageCompressAll300/AADF_131218001385189197TC80h5I2EV.jpg,sony laptops/n
Sony VAIO Pro SVP13215PXB Ultrabook PC - Intel Core i7 (4th Gen) 4500U 1.8 GHz Processor - 8 GB RAM - 256 GB Solid State Drive - 13.3-inch Multi-Touch Display - Windows 8 Pro 64-bit Edition - ...,https://www.newegg.com/Product/Product.aspx?Item=9SIAADF3V36863&cm_re=sony_laptops-_-9SIAADF3V36863-_-Product,,,,images10.newegg.com/ProductImageCompressAll300/A22F_1_20131006185212667.jpg,sony laptops/n
Sony VAIO VPCSA31GX Intel Core i5-2430M X2 2.40GHz 4GB 500GB 13.3 Win7Black,https://www.newegg.com/Product/Product.aspx?Item=9SIAADF44C4664&cm_re=sony_laptops-_-9SIAADF44C4664-_-Product,,,,images10.newegg.com/ProductImageCompressAll300/A9SK_1_201604251332379660.jpg,sony laptops/n
Sony VAIO Fit 13A Flip PC SVF13N17PXB 13.3 Touch Screen convertible  laptop/tablet i7-4500U 8GB 256GB SSD HD Webcam HDMI WIndows 8 Professional - Black,https://www.newegg.com/Product/Product.aspx?Item=9SIAADF3VM4071&cm_re=sony_laptops-_-9SIAADF3VM4071-_-Product,,,,images10.newegg.com/ProductImageCompressAll300/AADF_131014213457909371NVoRYUymbX.jpg,sony laptops/n
Sony VAIO S VPCSA31GX/BI 13.3 LED Notebook - Intel Core  i5-2430M 2.40 GHz - Jet Black - 8 GB DDR3 SDRAM - 500 GB HDD - DVD-Writer - AMD Radeon HD 6630M Intel HD 3000 - Windows 7 Professional,https://www.newegg.com/Product/Product.aspx?Item=9SIAADF3ZE1989&cm_re=sony_laptops-_-9SIAADF3ZE1989-_-Product,,,,images10.newegg.com/ProductImageCompressAll300/AADF_131040228940775681ohpvWzS3OO.jpg,sony laptops/n
Sony VAIO  13.3 LED Notebook - Intel Core i7-3520M 2.9GHz (Up to 3.6GHz w/TurboBoost) 8GB RAM 13.3” LED Backlight (1600x900) 750GB HDD (7200rpm) Slot-Loading DVD+R/W Drive WiFi - SVS13127PXB,https://www.newegg.com/Product/Product.aspx?Item=9SIAADF3V43083&cm_re=sony_laptops-_-9SIAADF3V43083-_-Product,,,,images10.newegg.com/ProductImageCompressAll300/AADF_131010691651762672g38lOoKG0Q.jpg,sony laptops/n
Sony VAIO SVS13AA11L Intel Core i5-3210M X2 2.5GHz 8GB 320GB DVD+/-RW 13.3 Win7 (Black),https://www.newegg.com/Product/Product.aspx?Item=9SIA9SK43T8339&cm_re=sony_laptops-_-9SIA9SK43T8339-_-Product,,,,images10.newegg.com/ProductImageCompressAll300/34-761-041-01.jpg,sony laptops/n
